Date,Close,High,Low,Open,Volume
2015-01-02,0.4829852283000946,0.48658424918955345,0.47530735520557993,0.4829852283000946,113680000
2015-01-05,0.47482752799987793,0.4844248700292079,0.47266814391968504,0.4829852615742459,197952000
2015-01-06,0.4604315757751465,0.4760272107009942,0.45995171580557065,0.47554735073141835,197764000
2015-01-07,0.45923182368278503,0.467869415891478,0.45779221544725424,0.46379053542488946,321808000
2015-01-08,0.4765070676803589,0.47938628468424854,0.4642704812205812,0.464510425504989,283780000
2015-01-09,0.47842657566070557,0.4820255972128002,0.47170844976721804,0.4781866599587349,209540000
2015-01-12,0.4724282920360565,0.4798662228375819,0.46810949442879196,0.47962627851407885,190732000
2015-01-13,0.4717084467411041,0.485624558444999,0.46834939811703613,0.47602724397365814,236720000
2015-01-14,0.4736279249191284,0.47506753355979886,0.4654702188946729,0.4666698832278136,155260000
2015-01-15,0.47026878595352173,0.47986609877632885,0.4700288416920522,0.47698691064993637,188932000
2015-01-16,0.47890639305114746,0.4793862529859824,0.46810938720498957,0.46954899561174374,181512000
2015-01-20,0.4803459942340851,0.48490467784758506,0.47434764503098337,0.482265433944559,140308000
2015-01-21,0.4870642125606537,0.4882639055839061,0.4743477639776401,0.47770684151778375,144780000
2015-01-22,0.4954618811607361,0.4969014898750205,0.48298534857628556,0.4880239218717703,159712000
2015-01-23,0.4969015121459961,0.4978612322636965,0.4918628814201708,0.49594173482378245,120416000
2015-01-26,0.49474191665649414,0.49714124466880627,0.4916227845200392,0.49474191665649414,133240000
2015-01-27,0.47098857164382935,0.4875439527745268,0.47002882323788103,0.487064064270429,357948000
2015-01-28,0.463310569524765,0.4786662823149112,0.46307062533966925,0.47674681464086305,272728000
2015-01-29,0.47458767890930176,0.47722692331067956,0.46139134249339586,0.4635507554788004,235340000
2015-01-30,0.4606715142726898,0.4767470385664744,0.45995173858380617,0.4712285771374328,298200000
2015-02-02,0.4707487225532532,0.4726681911509215,0.4544332823764516,0.4635507367636866,259604000
2015-02-03,0.4825053811073303,0.48298526966852684,0.4717084033209205,0.4741077317179005,183468000
2015-02-04,0.4837051331996918,0.48922359490963796,0.47962625154304406,0.4810658888008508,181516000
2015-02-05,0.49162280559539795,0.49186272124556646,0.48370501709489133,0.48418484839522835,140448000
2015-02-06,0.4894634187221527,0.49690137631121833,0.4873040061442468,0.4911429427701359,210524000
2015-02-09,0.4889836311340332,0.4904231824435674,0.4834651699665603,0.4865843026788059,273944000
2015-02-10,0.5026598572731018,0.5028997729857513,0.48730410757334847,0.4894635206007218,226204000
2015-02-11,0.4993008077144623,0.503859492270378,0.49594170171995944,0.503859492270378,320832000
2015-02-12,0.5350507497787476,0.5398494065943371,0.5247336319047798,0.5278527645553632,676904000
2015-02-13,0.5352903604507446,0.5360101642833903,0.5256930522880936,0.5338507527854532,310084000
2015-02-17,0.5369700193405151,0.5396093197952717,0.5309717288254427,0.5343307760902419,203340000
2015-02-18,0.5307320356369019,0.5372102751807347,0.5297723155133941,0.5362504978527134,170948000
2015-02-19,0.5321716666221619,0.5384099334919408,0.5297723376110558,0.5374502133284016,169432000
2015-02-20,0.5360103249549866,0.536250240569628,0.5278526220123174,0.5316915578690106,157752000
2015-02-23,0.53169184923172,0.5357707029382325,0.5290525472064045,0.5357707029382325,125008000
2015-02-24,0.5373516082763672,0.5373516082763672,0.5289216554540755,0.5337387877595984,149356000
2015-02-25,0.5332573652267456,0.537592821306725,0.5308487976572394,0.5351841963124383,123820000
2015-02-26,0.5347024202346802,0.5378335632493881,0.5303669649413445,0.53373900486664,152864000
