Date,Close,High,Low,Open,Volume
2015-01-02,25.548065185546875,25.631587776100798,25.1786408878279,25.291076181241788,55498200
2015-01-05,24.491188049316406,25.201123840019758,24.365905406889453,25.191487090733347,90790400
2015-01-06,24.131404876708984,24.64859836924929,23.961146639651545,24.449429882089944,83753200
2015-01-07,24.18279457092285,24.52973217506902,24.022175582060875,24.423723054215813,62384800
2015-01-08,24.725692749023438,24.783515695235234,24.27917206194135,24.378755071752643,56373800
2015-01-09,24.529739379882812,24.783517750926038,24.308084325876912,24.74175523301073,49904200
2015-01-12,23.82300567626953,24.2181269512422,23.694510016197196,24.2181269512422,57881200
2015-01-13,23.633481979370117,24.105702279808472,23.411826952425173,23.9193836325461,68102800
2015-01-14,23.707366943359375,23.742703321757208,23.032765138201952,23.408615485628733,104305000
2015-01-15,23.405405044555664,24.047881158980246,23.386131545395525,23.98684514383731,82692000
2015-01-16,24.166744232177734,24.19886755319138,23.52426800849562,23.543541510933352,85483800
2015-01-20,24.195659637451172,24.208509458763007,23.749138762989332,24.041464232561953,56171600
2015-01-21,24.687143325805664,24.69356945919769,24.19564950794269,24.37233141344654,56661600
2015-01-22,24.802785873413086,24.87988230775755,24.349841564431465,24.844545931422285,66037600
2015-01-23,24.62611198425293,24.979473376271784,24.587562532980108,24.69035861885563,42294800
2015-01-26,24.979469299316406,25.043715923433265,24.491186132962465,24.709628086152048,36724200
2015-01-27,24.963409423828125,25.08226838869348,24.72248087810109,24.78351689395788,43204600
2015-01-28,23.980430603027344,24.895958924935037,23.932244385905296,24.895958924935037,77666800
2015-01-29,24.060726165771484,24.205282282280336,23.51783317333127,24.173158973150745,60247400
2015-01-30,24.2695369720459,24.5458019060739,23.720217720050435,23.88083675374802,87696200
2015-02-02,25.01158905029297,25.02122579745328,24.40123640467669,24.56828152495968,70931400
2015-02-03,25.69582748413086,25.827536243360573,25.291069360074538,25.300706108144713,94055800
2015-02-04,25.27179527282715,25.5063001134817,25.059779447126623,25.361741529236564,82264400
2015-02-05,25.634796142578125,25.77935227781397,25.41635418100619,25.5705470651442,63572400
2015-02-06,25.641231536865234,25.882160172873437,25.512735774156965,25.837187023553465,52269200
2015-02-09,25.66691780090332,25.962456185488364,25.60909486036698,25.750440370756152,40407600
2015-02-10,25.65406608581543,25.73437558334156,25.188271980504414,25.7118890220683,43942600
2015-02-11,25.47417449951172,25.58982037612084,25.197909622151204,25.32640286207116,52393200
2015-02-12,25.808259963989258,25.92711890731081,25.63479359925715,25.821109778201166,52844600
2015-02-13,26.3543701171875,26.38328036549921,25.994582616135645,26.06204231304815,62375800
2015-02-17,26.4346866607666,26.479659804002488,26.07489906402704,26.229094448587567,44251800
2015-02-18,26.119873046875,26.32546526566271,26.04920026213187,26.219458539400584,38762800
2015-02-19,25.99778938293457,26.14555855715139,25.461322553546086,25.576968420472507,47744000
2015-02-20,25.872512817382812,26.05883147441644,25.65728391228457,25.927122697628313,51283600
2015-02-23,25.766496658325195,25.975301823960802,25.554480877679875,25.6187274897903,39359000
2015-02-24,25.837173461914062,25.94639320983355,25.6701307736691,25.923906646976505,30861400
2015-02-25,25.978519439697266,26.02027949979778,25.72795172653944,25.856447424116165,32051400
2015-02-26,25.496667861938477,25.837179450078672,25.361746002674455,25.824329632489142,38698200
2015-02-27,25.384227752685547,25.61551952369252,25.35853057323605,25.596246026392485,26724400
2015-03-02,25.20754051208496,25.35530966433403,24.963399001440433,25.332823107488537,35957000
2015-03-03,25.300710678100586,25.451692960741912,25.111178945364045,25.22361177791016,24699400
2015-03-04,25.26536750793457,25.326401057291815,24.98588958423644,25.307127562847555,33205600
