Date,Close,High,Low,Open,Volume
2015-01-02,94.66507720947266,95.82378591788782,94.20527016185112,95.41916048692802,31314600
2015-01-05,93.27645874023438,94.36160366232875,93.00976980845454,94.2512474441823,36521300
2015-01-06,92.02578735351562,93.57073940017726,91.61196379405769,93.41440667914641,66205500
2015-01-07,93.21207427978516,93.43277967214868,92.41200758533272,92.63271999379417,37577400
2015-01-08,94.9961166381836,95.18003660779847,93.9017738755129,94.00293196363022,40212600
2015-01-09,94.37079620361328,95.31799755120079,93.81902216151326,95.29041025231547,41410100
2015-01-12,93.38681030273438,94.6558751757069,93.14770868338647,94.55471706814042,34129800
2015-01-13,93.35918426513672,95.2903787416824,92.60510127520512,94.2971942136468,56162300
2015-01-14,92.84422302246094,93.32242620275812,92.0257671728998,92.42120144979657,51354200
2015-01-15,91.63954162597656,93.4235881147602,91.52918541401223,93.27645351490617,51005400
2015-01-16,92.71548461914062,92.835031915176,91.37284900051215,91.51998359439429,35362200
2015-01-20,93.45116424560547,93.69025880085628,92.2280761113648,93.27643536468621,30964100
2015-01-21,93.92939758300781,94.37081550374418,92.84425250296819,93.17531418949552,40128800
2015-01-22,95.66742706298828,95.76858514710993,93.46955053724827,94.29720440001783,40887200
2015-01-23,95.87894439697266,96.17322055579154,95.38235206344757,95.6582320157857,34783000
2015-01-26,95.76859283447266,95.94332172399865,95.28119858063425,95.76859283447266,19960900
2015-01-27,93.28563690185547,94.31559998662722,92.9729645253374,94.26042539739939,45253200
2015-01-28,92.80744934082031,94.88577908293179,92.78906014668591,94.78462097494638,43591700
2015-01-29,93.69949340820312,93.87422235719453,91.92463766224245,92.73389565949248,46539700
2015-01-30,92.97297668457031,94.33400853100001,92.8442312821362,93.61671071283907,42927600
2015-02-02,93.78225708007812,93.8650189884768,91.73151437341822,93.18450646038985,43624700
2015-02-03,94.68346405029297,94.74783675471562,93.50635916022259,94.1224989048534,30750400
2015-02-04,94.6006851196289,95.22602285690552,94.08569656086756,94.29721084651733,34073200
2015-02-05,95.41913604736328,95.48350873689866,94.60068027351474,94.8397748254479,23605500
2015-02-06,94.83978271484375,95.79618205042681,94.49953004875098,95.566278566376,34169300
2015-02-09,94.53632354736328,94.98693245020067,94.3064200436159,94.47195084695794,22604700
2015-02-10,96.00772094726562,96.13646637004057,94.91337783757922,95.06051947280734,23686500
2015-02-11,96.35713958740234,96.57784495034693,95.93411805171812,96.11803801815579,20303600
2015-02-12,97.47906494140625,97.51585033614592,96.83533807370354,96.9824726365656,22520300
2015-02-13,98.3159408569336,98.33433005073877,97.5710487100045,97.75497572854802,29030200
2015-02-17,98.40788269042969,98.47225538101107,98.06762303101554,98.31592270618445,17675300
