Date,Close,High,Low,Open,Volume
2015-01-02,57.05784225463867,57.65643933635399,56.825055910183195,57.12435445104086,7516800
2015-01-05,56.76686096191406,57.26568976341838,56.65878339685637,56.800117061074666,10784800
2015-01-06,56.57563781738281,57.44027089379882,56.22645200015364,56.958073385822956,13344500
2015-01-07,57.90585708618164,57.922481963859155,56.83337170184443,56.95808048475846,14146400
2015-01-08,58.89518356323242,58.96169574235348,58.379730032420554,58.47949195815162,22138400
2015-01-09,58.37143325805664,59.01160208848626,58.1719029992648,58.9450898879048,9724300
2015-01-12,58.396366119384766,59.02821925646638,58.23840759232816,58.820373414014036,11972100
2015-01-13,58.13864517211914,59.269327176609885,57.648125636091116,58.945088137096604,14219800
2015-01-14,58.04719161987305,58.196840893030355,57.42365403887629,57.58161892247353,12548000
2015-01-15,57.42363357543945,58.37140985336959,57.390377488483125,58.263332327974055,16382800
2015-01-16,58.50444412231445,58.612521666037665,57.315565769554794,57.33219064437718,13759300
2015-01-20,58.50444412231445,58.74554603642108,57.82271008147717,58.59589679121528,10387200
2015-01-21,58.6208381652832,58.845308865025714,58.155259204820915,58.44624843371654,8391000
2015-01-22,59.319210052490234,59.32752566332019,58.063819221175045,58.87857782279119,11497400
2015-01-23,58.97834396362305,59.29426739111134,58.953403474999284,59.236070803338436,6815600
2015-01-26,59.285945892333984,59.31920198818014,58.67903958625881,59.03653468791536,7871700
2015-01-27,58.861934661865234,59.27762627291527,58.61251715805497,58.753850783503836,10040100
2015-01-28,58.01393508911133,59.186188777274076,57.92248240380989,58.97002730811137,11005400
2015-01-29,58.50444412231445,58.55432508973269,57.548352074774684,58.01392468521446,12120000
2015-01-30,57.58991622924805,58.63746092378716,57.50677917097214,58.25502538135722,13886500
2015-02-02,57.914180755615234,57.93912124707823,56.899891816433,57.69801925801417,18042300
2015-02-03,58.30489730834961,58.329844130620586,57.423633209941315,58.196819783641985,17432800
2015-02-04,57.573299407958984,57.88922281077826,57.25737600513971,57.606555504511306,15184800
2015-02-05,58.546016693115234,58.59590400963017,57.93911037159175,57.93911037159175,10801400
2015-02-06,58.01393508911133,58.78712193750848,57.85597020669025,58.54601998016397,11886100
2015-02-09,57.33218765258789,57.914159728219424,57.199169632096904,57.74787927391723,8139000
2015-02-10,58.29661560058594,58.354812194161006,57.66476233966159,57.797780406567625,8629000
2015-02-11,58.35479736328125,58.67072074197496,58.0222427661055,58.346481754040234,8088100
2015-02-12,58.56264877319336,58.7289229161473,58.07212926846091,58.62915462460376,10124100
2015-02-13,58.79541778564453,58.84529874524222,58.33815451283207,58.60419686893657,8592300
2015-02-17,59.21946716308594,59.2444076606541,58.79545967556328,58.853656284207204,8381700
